CUSEC,Nivel,NOTA1,vivienda turistica,unidad1,nota2,plazas,unidad2,nota3,plazas por vivienda turistica,unidad3,nota4,Porcentaje vivienda turistica,UNIDAD4,PERIODO,PROV,PROV_LITERAL,MUN,MUN_LITERAL
1801501001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18015,Alicún de Ortega
1801601001,Secciones,,3,Viviendas,,17,Plazas,,5.66666666666667,Plazas,,0.779220779220779,Porcentaje,2025M05,18,Granada,18016,Almegíjar
1801702002,Secciones,,109,Viviendas,,501,Plazas,,4.59633027522936,Plazas,,5.83824317086235,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701012,Secciones,,36,Viviendas,,164,Plazas,,4.55555555555556,Plazas,,4.73061760840999,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801703001,Secciones,,203,Viviendas,,1271,Plazas,,6.26108374384237,Plazas,,6.48769574944072,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701011,Secciones,,162,Viviendas,,859,Plazas,,5.30246913580247,Plazas,,6.10629476064832,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701009,Secciones,,38,Viviendas,,179,Plazas,,4.71052631578947,Plazas,,2.06521739130435,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701008,Secciones,,5,Viviendas,,20,Plazas,,4.0,Plazas,,0.663129973474801,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701007,Secciones,,39,Viviendas,,180,Plazas,,4.61538461538462,Plazas,,3.14769975786925,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701006,Secciones,,78,Viviendas,,345,Plazas,,4.42307692307692,Plazas,,2.71493212669683,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701005,Secciones,,193,Viviendas,,1090,Plazas,,5.64766839378238,Plazas,,8.86541111621498,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701004,Secciones,,9,Viviendas,,42,Plazas,,4.66666666666667,Plazas,,1.03806228373702,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701003,Secciones,,60,Viviendas,,306,Plazas,,5.1,Plazas,,4.67653936087295,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701010,Secciones,,316,Viviendas,,1620,Plazas,,5.12658227848101,Plazas,,5.74649936352064,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701002,Secciones,,37,Viviendas,,145,Plazas,,3.91891891891892,Plazas,,3.65974282888229,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801702001,Secciones,,339,Viviendas,,1905,Plazas,,5.61946902654867,Plazas,,10.7996177126473,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801701001,Secciones,,12,Viviendas,,46,Plazas,,3.83333333333333,Plazas,,1.7725258493353,Porcentaje,2025M05,18,Granada,18017,Almuñécar
1801801001,Secciones,,5,Viviendas,,21,Plazas,,4.2,Plazas,,0.745156482861401,Porcentaje,2025M05,18,Granada,18018,Alquife
1802001001,Secciones,,2,Viviendas,,26,Plazas,,13.0,Plazas,,0.384615384615385,Porcentaje,2025M05,18,Granada,18020,Arenas del Rey
1802101014,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101013,Secciones,,2,Viviendas,,11,Plazas,,5.5,Plazas,,0.27359781121751,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101012,Secciones,,12,Viviendas,,46,Plazas,,3.83333333333333,Plazas,,1.0371650821089,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101011,Secciones,,1,Viviendas,,2,Plazas,,2.0,Plazas,,0.169204737732657,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101010,Secciones,,6,Viviendas,,40,Plazas,,6.66666666666667,Plazas,,0.860832137733142,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101009,Secciones,,1,Viviendas,,4,Plazas,,4.0,Plazas,,0.115473441108545,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101008,Secciones,,8,Viviendas,,35,Plazas,,4.375,Plazas,,0.900900900900901,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101007,Secciones,,2,Viviendas,,10,Plazas,,5.0,Plazas,,0.352733686067019,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101006,Secciones,,6,Viviendas,,22,Plazas,,3.66666666666667,Plazas,,0.560224089635854,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101005,Secciones,,5,Viviendas,,18,Plazas,,3.6,Plazas,,0.460405156537753,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101004,Secciones,,4,Viviendas,,18,Plazas,,4.5,Plazas,,0.396039603960396,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101003,Secciones,,4,Viviendas,,26,Plazas,,6.5,Plazas,,0.522875816993464,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101002,Secciones,,2,Viviendas,,11,Plazas,,5.5,Plazas,,0.266311584553928,Porcentaje,2025M05,18,Granada,18021,Armilla
1802101001,Secciones,,3,Viviendas,,12,Plazas,,4.0,Plazas,,0.33003300330033,Porcentaje,2025M05,18,Granada,18021,Armilla
1802202003,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802202002,Secciones,,3,Viviendas,,13,Plazas,,4.33333333333333,Plazas,,0.268096514745308,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802202001,Secciones,,2,Viviendas,,10,Plazas,,5.0,Plazas,,0.169348010160881,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802201009,Secciones,,4,Viviendas,,8,Plazas,,2.0,Plazas,,0.4739336492891,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802201008,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802201007,Secciones,,1,Viviendas,,9,Plazas,,9.0,Plazas,,0.173611111111111,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802201006,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802201005,Secciones,,1,Viviendas,,8,Plazas,,8.0,Plazas,,0.182481751824818,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802201004,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802201003,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802201002,Secciones,,5,Viviendas,,33,Plazas,,6.6,Plazas,,0.274574409665019,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802201001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18022,Atarfe
1802303002,Secciones,,28,Viviendas,,195,Plazas,,6.96428571428571,Plazas,,1.87793427230047,Porcentaje,2025M05,18,Granada,18023,Baza
1802303001,Secciones,,1,Viviendas,,2,Plazas,,2.0,Plazas,,0.149925037481259,Porcentaje,2025M05,18,Granada,18023,Baza
1802302007,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18023,Baza
1802302006,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18023,Baza
1802302005,Secciones,,1,Viviendas,,3,Plazas,,3.0,Plazas,,0.108108108108108,Porcentaje,2025M05,18,Granada,18023,Baza
1802302004,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18023,Baza
1802302003,Secciones,,2,Viviendas,,4,Plazas,,2.0,Plazas,,0.396039603960396,Porcentaje,2025M05,18,Granada,18023,Baza
1802302002,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18023,Baza
1802302001,Secciones,,2,Viviendas,,6,Plazas,,3.0,Plazas,,0.252844500632111,Porcentaje,2025M05,18,Granada,18023,Baza
1802301007,Secciones,,1,Viviendas,,3,Plazas,,3.0,Plazas,,0.2710027100271,Porcentaje,2025M05,18,Granada,18023,Baza
1802301005,Secciones,,10,Viviendas,,23,Plazas,,2.3,Plazas,,1.11731843575419,Porcentaje,2025M05,18,Granada,18023,Baza
1802301004,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18023,Baza
1802301003,Secciones,,4,Viviendas,,16,Plazas,,4.0,Plazas,,0.332502078137988,Porcentaje,2025M05,18,Granada,18023,Baza
1802301002,Secciones,,2,Viviendas,,6,Plazas,,3.0,Plazas,,0.291970802919708,Porcentaje,2025M05,18,Granada,18023,Baza
1802301001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18023,Baza
1802401001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18024,Beas de Granada
1802501001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18025,Beas de Guadix
1802701002,Secciones,,1,Viviendas,,6,Plazas,,6.0,Plazas,,0.0807102502017756,Porcentaje,2025M05,18,Granada,18027,Benalúa
1802701001,Secciones,,6,Viviendas,,20,Plazas,,3.33333333333333,Plazas,,1.02389078498294,Porcentaje,2025M05,18,Granada,18027,Benalúa
1802801001,Secciones,,2,Viviendas,,14,Plazas,,7.0,Plazas,,0.272479564032698,Porcentaje,2025M05,18,Granada,18028,Benalúa de las Villas
1802902001,Secciones,,4,Viviendas,,19,Plazas,,4.75,Plazas,,0.403225806451613,Porcentaje,2025M05,18,Granada,18029,Benamaurel
1802901001,Secciones,,5,Viviendas,,31,Plazas,,6.2,Plazas,,0.802568218298555,Porcentaje,2025M05,18,Granada,18029,Benamaurel
1803001001,Secciones,,11,Viviendas,,62,Plazas,,5.63636363636364,Plazas,,1.44167758846658,Porcentaje,2025M05,18,Granada,18030,Bérchules
1803201001,Secciones,,22,Viviendas,,92,Plazas,,4.18181818181818,Plazas,,4.23076923076923,Porcentaje,2025M05,18,Granada,18032,Bubión
1803301001,Secciones,,8,Viviendas,,54,Plazas,,6.75,Plazas,,2.43161094224924,Porcentaje,2025M05,18,Granada,18033,Busquístar
1803401001,Secciones,,2,Viviendas,,26,Plazas,,13.0,Plazas,,0.391389432485323,Porcentaje,2025M05,18,Granada,18034,Cacín
1803501001,Secciones,,5,Viviendas,,29,Plazas,,5.8,Plazas,,0.396825396825397,Porcentaje,2025M05,18,Granada,18035,Cádiar
1803601004,Secciones,,2,Viviendas,,13,Plazas,,6.5,Plazas,,0.324149108589951,Porcentaje,2025M05,18,Granada,18036,Cájar
1803601003,Secciones,,1,Viviendas,,8,Plazas,,8.0,Plazas,,0.196463654223969,Porcentaje,2025M05,18,Granada,18036,Cájar
1803601002,Secciones,,3,Viviendas,,19,Plazas,,6.33333333333333,Plazas,,0.499168053244592,Porcentaje,2025M05,18,Granada,18036,Cájar
1803601001,Secciones,,2,Viviendas,,11,Plazas,,5.5,Plazas,,0.284090909090909,Porcentaje,2025M05,18,Granada,18036,Cájar
1803701001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18037,Calicasas
1803801001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18038,Campotéjar
1803901004,Secciones,,2,Viviendas,,13,Plazas,,6.5,Plazas,,0.209424083769634,Porcentaje,2025M05,18,Granada,18039,Caniles
1803901003,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18039,Caniles
1803901002,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18039,Caniles
1803901001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18039,Caniles
1804001001,Secciones,,1,Viviendas,,6,Plazas,,6.0,Plazas,,0.298507462686567,Porcentaje,2025M05,18,Granada,18040,Cáñar
1804201001,Secciones,,29,Viviendas,,114,Plazas,,3.93103448275862,Plazas,,4.55974842767296,Porcentaje,2025M05,18,Granada,18042,Capileira
1804301001,Secciones,,28,Viviendas,,134,Plazas,,4.78571428571429,Plazas,,11.7154811715481,Porcentaje,2025M05,18,Granada,18043,Carataunas
1804401001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18044,Cástaras
1804501001,Secciones,,3,Viviendas,,28,Plazas,,9.33333333333333,Plazas,,0.215827338129496,Porcentaje,2025M05,18,Granada,18045,Castilléjar
1804602001,Secciones,,7,Viviendas,,41,Plazas,,5.85714285714286,Plazas,,1.42566191446029,Porcentaje,2025M05,18,Granada,18046,Castril
1804601001,Secciones,,17,Viviendas,,133,Plazas,,7.82352941176471,Plazas,,1.51380231522707,Porcentaje,2025M05,18,Granada,18046,Castril
1804701005,Secciones,,7,Viviendas,,25,Plazas,,3.57142857142857,Plazas,,0.886075949367089,Porcentaje,2025M05,18,Granada,18047,Cenes de la Vega
1804701004,Secciones,,23,Viviendas,,84,Plazas,,3.65217391304348,Plazas,,2.84653465346535,Porcentaje,2025M05,18,Granada,18047,Cenes de la Vega
1804701003,Secciones,,9,Viviendas,,49,Plazas,,5.44444444444445,Plazas,,1.0477299185099,Porcentaje,2025M05,18,Granada,18047,Cenes de la Vega
1804701002,Secciones,,5,Viviendas,,22,Plazas,,4.4,Plazas,,0.834724540901503,Porcentaje,2025M05,18,Granada,18047,Cenes de la Vega
1804701001,Secciones,,12,Viviendas,,55,Plazas,,4.58333333333333,Plazas,,1.07142857142857,Porcentaje,2025M05,18,Granada,18047,Cenes de la Vega
1804801002,Secciones,,2,Viviendas,,13,Plazas,,6.5,Plazas,,0.17825311942959,Porcentaje,2025M05,18,Granada,18048,Cijuela
1804801001,Secciones,,4,Viviendas,,37,Plazas,,9.25,Plazas,,0.482509047044632,Porcentaje,2025M05,18,Granada,18048,Cijuela
1804901001,Secciones,,4,Viviendas,,33,Plazas,,8.25,Plazas,,0.695652173913044,Porcentaje,2025M05,18,Granada,18049,Cogollos de Guadix
1805001002,Secciones,,2,Viviendas,,10,Plazas,,5.0,Plazas,,0.217391304347826,Porcentaje,2025M05,18,Granada,18050,Cogollos de la Vega
1805001001,Secciones,,1,Viviendas,,4,Plazas,,4.0,Plazas,,0.21978021978022,Porcentaje,2025M05,18,Granada,18050,Cogollos de la Vega
1805101001,Secciones,,1,Viviendas,,6,Plazas,,6.0,Plazas,,0.255754475703325,Porcentaje,2025M05,18,Granada,18051,Colomera
1805301001,Secciones,,9,Viviendas,,120,Plazas,,13.3333333333333,Plazas,,0.576553491351698,Porcentaje,2025M05,18,Granada,18053,Cortes de Baza
1805401001,Secciones,,1,Viviendas,,6,Plazas,,6.0,Plazas,,0.1194743130227,Porcentaje,2025M05,18,Granada,18054,Cortes y Graena
1805601003,Secciones,,8,Viviendas,,42,Plazas,,5.25,Plazas,,0.703605980650836,Porcentaje,2025M05,18,Granada,18056,Cúllar
1805601002,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18056,Cúllar
1805601001,Secciones,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,0.0,Plazas,,0.0,Porcentaje,2025M05,18,Granada,18056,Cúllar
1805701002,Secciones,,1,Viviendas,,3,Plazas,,3.0,Plazas,,0.143472022955524,Porcentaje,2025M05,18,Granada,18057,Cúllar Vega
1805701003,Secciones,,8,Viviendas,,40,Plazas,,5.0,Plazas,,1.12517580872011,Porcentaje,2025M05,18,Granada,18057,Cúllar Vega
1805701001,Secciones,,2,Viviendas,,9,Plazas,,4.5,Plazas,,0.176211453744493,Porcentaje,2025M05,18,Granada,18057,Cúllar Vega
